company_id,final_score,trajectory,persistence,group_id,country,currency,erp,created_at,base_score,base_score_band,behavioral_cohort,group_size_in_sample,group_erp,coverage_pct,months_available,currency_scope,rule_version,data_cutoff,primary_fallback_used,drift_fallback_used
COMP_0792,66.9,improving,unconfirmed,GROUP_0070,,EUR,,2023-03-21 09:06:43,66.9,60-70,60-70|improving,18,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0793,71.0,deteriorating,unconfirmed,GROUP_0147,,EUR,sage200,2026-03-10 15:49:30,71.0,70-80,70-80|deteriorating,3,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0794,73.0,deteriorating,unconfirmed,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:45:09,73.0,70-80,70-80|deteriorating,14,Microsoft Business Central,0.26,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0795,86.8,improving,unconfirmed,GROUP_0039,,EUR,businessCentral,2026-04-10 11:56:26,86.8,80-90,80-90|improving,5,,1.0,5,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0796,73.3,improving,unconfirmed,GROUP_0160,ESPANYA,EUR,businessCentral,2023-04-14 17:58:37,73.3,70-80,70-80|improving,3,Microsoft Business Central,0.54,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0797,99.8,stable,unconfirmed,GROUP_0081,,EUR,a3,2025-09-09 10:08:31,99.8,90-100,90-100|stable,12,,1.0,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0798,73.6,improving,unconfirmed,GROUP_0057,,EUR,businessOne,2025-09-05 11:38:14,73.6,70-80,70-80|improving,2,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0799,86.7,deteriorating,unconfirmed,GROUP_0183,GB,GBP,businessOne,2026-01-20 09:45:48,86.7,80-90,80-90|deteriorating,3,,0.0,5,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0800,,insufficient_data,unconfirmed,GROUP_0149,,GBP,m3Rosetta,2026-02-16 10:34:38,,,,13,MOVEX,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0801,90.7,improving,unconfirmed,GROUP_0023,,EUR,sage200,2025-03-17 16:10:57,90.7,90-100,90-100|improving,17,,0.9,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0802,75.4,improving,unconfirmed,GROUP_0117,,EUR,,2025-10-06 08:18:29,75.4,70-80,70-80|improving,6,,1.0,13,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0803,69.8,stable,unconfirmed,GROUP_0231,ESPAÑA,EUR,netsuite,2023-10-09 08:22:55,69.8,60-70,60-70|stable,2,Netsuite,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0804,,insufficient_data,unconfirmed,GROUP_0077,,BRL,,2026-02-23 17:08:36,,,,2,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0805,73.8,improving,unconfirmed,GROUP_0213,,EUR,businessCentral,2025-10-03 08:49:19,73.8,70-80,70-80|improving,6,Microsoft Business Central,0.23,13,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0806,67.7,deteriorating,unconfirmed,GROUP_0177,ES,EUR,,2025-07-02 13:37:26,67.7,60-70,60-70|deteriorating,2,,0.9,10,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0807,80.0,stable,unconfirmed,GROUP_0101,,EUR,,2024-11-04 15:00:41,80.0,80-90,80-90|stable,18,,0.0,17,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0808,83.4,deteriorating,unconfirmed,GROUP_0015,ES,EUR,sage200,2023-11-06 08:28:27,83.4,80-90,80-90|deteriorating,4,Sage 50,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0809,60.0,deteriorating,unconfirmed,GROUP_0250,,EUR,distritoK,2022-04-22 11:28:11,60.0,60-70,60-70|deteriorating,19,Distrito K,0.62,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0810,79.8,improving,unconfirmed,GROUP_0016,ES,EUR,businessOne,2023-09-12 10:17:59,79.8,70-80,70-80|improving,15,SAP Business One,0.67,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0811,100.0,stable,unconfirmed,GROUP_0155,FR,EUR,etendo,2023-01-13 09:55:33,100.0,90-100,90-100|stable,11,Etendo,0.71,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0812,83.9,deteriorating,unconfirmed,GROUP_0160,ESPANYA,EUR,businessCentral,2023-04-14 18:09:57,83.9,80-90,80-90|deteriorating,3,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0813,78.8,improving,unconfirmed,GROUP_0155,,EUR,etendo,2023-01-13 09:54:12,78.8,70-80,70-80|improving,11,Etendo,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0814,78.3,stable,unconfirmed,GROUP_0016,ES,EUR,businessOne,2023-09-12 10:18:08,78.3,70-80,70-80|stable,15,SAP Business One,0.62,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0815,86.1,deteriorating,unconfirmed,GROUP_0250,,EUR,distritoK,2022-04-22 11:32:08,86.1,80-90,80-90|deteriorating,19,Distrito K,0.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0816,38.1,deteriorating,confirmed,GROUP_0158,,EUR,,2023-05-02 09:26:48,45.6,40-50,40-50|deteriorating,21,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0817,76.1,deteriorating,unconfirmed,GROUP_0070,ES,EUR,businessCentral,2023-03-21 09:08:23,76.1,70-80,70-80|deteriorating,18,Microsoft Business Central,0.96,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0818,60.0,stable,unconfirmed,GROUP_0115,,EUR,,2022-11-14 14:21:51,60.0,60-70,60-70|stable,12,,0.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0819,79.3,stable,unconfirmed,GROUP_0250,,EUR,distritoK,2022-04-22 11:29:27,79.3,70-80,70-80|stable,19,Distrito K,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0820,69.3,deteriorating,unconfirmed,GROUP_0158,,EUR,,2023-05-02 09:29:51,69.3,60-70,60-70|deteriorating,21,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0821,95.4,improving,unconfirmed,GROUP_0070,ES,EUR,businessCentral,2023-03-21 09:07:37,95.4,90-100,90-100|improving,18,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0822,,insufficient_data,unconfirmed,GROUP_0116,,COP,netsuite,2023-08-17 15:15:53,,,,8,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0823,80.3,stable,unconfirmed,GROUP_0115,,EUR,,2022-11-14 14:20:59,80.3,80-90,80-90|stable,12,,0.29,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0824,68.6,deteriorating,unconfirmed,GROUP_0159,,EUR,,2022-10-13 13:25:56,68.6,60-70,60-70|deteriorating,13,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0825,71.5,stable,unconfirmed,GROUP_0043,ESPAÑA,EUR,,2023-01-25 20:30:35,71.5,70-80,70-80|stable,1,,0.79,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0826,86.1,deteriorating,unconfirmed,GROUP_0250,,EUR,distritoK,2022-04-22 11:32:20,86.1,80-90,80-90|deteriorating,19,Distrito K,0.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0827,77.1,deteriorating,unconfirmed,GROUP_0078,,EUR,,2022-12-12 12:30:58,77.1,70-80,70-80|deteriorating,5,Microsoft Business Central,0.5,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0828,,insufficient_data,unconfirmed,GROUP_0016,,EUR,businessOne,2023-09-12 10:19:54,,,,15,SAP Business One,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0829,54.3,improving,unconfirmed,GROUP_0153,,EUR,sage200,2023-08-02 08:07:59,54.3,50-60,50-60|improving,6,Sage 200,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0830,,insufficient_data,unconfirmed,GROUP_0016,,EUR,businessOne,2023-09-12 10:19:36,,,,15,SAP Business One,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0831,94.7,improving,unconfirmed,GROUP_0250,,EUR,distritoK,2022-04-22 11:27:59,94.7,90-100,90-100|improving,19,Distrito K,0.04,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0832,85.1,deteriorating,unconfirmed,GROUP_0014,ES,EUR,holded,2023-02-20 12:09:18,85.1,80-90,80-90|deteriorating,1,Holded,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0833,58.1,deteriorating,unconfirmed,GROUP_0158,,EUR,,2023-05-31 05:35:51,58.1,50-60,50-60|deteriorating,21,,0.05,22,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0834,80.0,stable,unconfirmed,GROUP_0096,,EUR,netsuite,2023-07-03 09:43:58,80.0,80-90,80-90|stable,7,Netsuite,0.33,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0835,83.9,improving,unconfirmed,GROUP_0250,,EUR,distritoK,2022-04-22 11:30:14,83.9,80-90,80-90|improving,19,Distrito K,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0836,,insufficient_data,unconfirmed,GROUP_0189,,GBP,sageX3,2023-05-08 08:52:57,,,,4,Sage X3,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0837,72.9,improving,unconfirmed,GROUP_0070,ES,EUR,,2023-03-21 09:07:10,72.9,70-80,70-80|improving,18,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0838,86.6,deteriorating,unconfirmed,GROUP_0250,,EUR,distritoK,2022-04-22 11:31:18,86.6,80-90,80-90|deteriorating,19,Distrito K,0.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0839,82.8,deteriorating,confirmed,GROUP_0250,,EUR,distritoK,2022-04-22 11:30:53,86.6,80-90,80-90|deteriorating,19,Distrito K,0.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0840,76.6,improving,unconfirmed,GROUP_0248,España,EUR,,2021-11-18 10:07:12,76.6,70-80,70-80|improving,1,,1.0,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0841,78.8,stable,unconfirmed,GROUP_0005,España,EUR,,2021-11-18 15:53:14,78.8,70-80,70-80|stable,1,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0842,54.7,deteriorating,unconfirmed,GROUP_0053,ES,EUR,businessOne,2025-05-21 09:04:00,54.7,50-60,50-60|deteriorating,7,SAP Business One,0.15,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0843,72.7,deteriorating,unconfirmed,GROUP_0218,ES,EUR,businessCentral,2024-02-01 16:43:10,72.7,70-80,70-80|deteriorating,16,Microsoft Navision,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0844,74.3,improving,unconfirmed,GROUP_0088,,EUR,sageX3,2025-02-20 13:32:18,74.3,70-80,70-80|improving,5,Sage X3,0.0,14,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0845,69.3,deteriorating,unconfirmed,GROUP_0222,,EUR,businessCentral,2025-01-16 09:07:32,69.3,60-70,60-70|deteriorating,22,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0846,71.6,improving,unconfirmed,GROUP_0141,,EUR,businessCentral,2024-05-03 07:37:00,71.6,70-80,70-80|improving,8,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0847,89.9,improving,confirmed,GROUP_0037,ES,EUR,navision,2024-11-20 19:58:27,79.9,70-80,70-80|improving,6,Microsoft Navision,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0848,,insufficient_data,unconfirmed,GROUP_0126,,EUR,,2024-05-21 08:10:21,,,,11,Infor M3 ,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0849,87.5,stable,unconfirmed,GROUP_0246,,EUR,businessCentral,2026-04-14 19:22:49,87.5,80-90,80-90|stable,7,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0850,76.3,improving,unconfirmed,GROUP_0114,ES,EUR,,2026-07-13 06:15:55,76.3,70-80,70-80|improving,4,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0851,,insufficient_data,unconfirmed,GROUP_0211,,USD,netsuite,2025-10-27 18:16:51,,,,15,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0852,51.2,deteriorating,confirmed,GROUP_0090,,EUR,businessCentral,2025-04-24 10:51:12,57.4,50-60,50-60|deteriorating,5,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0853,,insufficient_data,unconfirmed,GROUP_0001,,JPY,,2026-03-19 13:59:22,,,,3,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0854,62.9,deteriorating,unconfirmed,GROUP_0131,,EUR,sapByd,2023-10-25 10:12:04,62.9,60-70,60-70|deteriorating,9,,1.0,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0855,73.1,improving,unconfirmed,GROUP_0006,,EUR,,2026-05-07 08:27:28,73.1,70-80,70-80|improving,3,,1.0,6,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0856,100.0,stable,unconfirmed,GROUP_0101,,EUR,,2024-11-04 14:52:01,100.0,90-100,90-100|stable,18,,0.5,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0857,43.3,deteriorating,confirmed,GROUP_0097,,EUR,businessCentral,2025-02-14 09:44:34,53.3,50-60,50-60|deteriorating,7,Microsoft Business Central,0.06,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0858,67.5,deteriorating,confirmed,GROUP_0048,,EUR,businessCentral,2026-03-10 16:47:17,71.1,70-80,70-80|deteriorating,10,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0859,69.1,deteriorating,confirmed,GROUP_0150,,EUR,,2024-04-24 13:28:05,76.6,70-80,70-80|deteriorating,13,Sage 200,0.88,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0860,,insufficient_data,unconfirmed,GROUP_0199,,XOF,,2025-09-10 14:28:57,,,,11,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0861,65.4,improving,unconfirmed,GROUP_0226,,EUR,businessCentral,2025-10-07 09:37:08,65.4,60-70,60-70|improving,4,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0862,92.4,improving,unconfirmed,GROUP_0132,,EUR,netsuite,2024-03-15 09:24:44,92.4,90-100,90-100|improving,18,Netsuite,0.76,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0863,62.8,improving,unconfirmed,GROUP_0142,,EUR,,2024-11-19 09:12:28,62.8,60-70,60-70|improving,22,Sage 50,0.16,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0864,76.9,improving,confirmed,GROUP_0218,ES,EUR,businessCentral,2024-02-01 16:43:29,71.2,70-80,70-80|improving,16,Microsoft Navision,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0865,60.0,stable,unconfirmed,GROUP_0230,,EUR,r3,2025-10-31 12:16:05,60.0,60-70,60-70|stable,7,,0.17,12,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0866,74.2,improving,unconfirmed,GROUP_0102,,EUR,businessCentral,2025-01-20 10:44:35,74.2,70-80,70-80|improving,4,Microsoft Business Central,0.59,22,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0867,73.3,stable,unconfirmed,GROUP_0103,,EUR,,2025-03-13 11:03:29,73.3,70-80,70-80|stable,16,,0.08,13,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0868,84.2,improving,unconfirmed,GROUP_0096,,EUR,netsuite,2023-07-03 09:44:17,84.2,80-90,80-90|improving,7,Netsuite,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0869,88.8,stable,unconfirmed,GROUP_0228,,EUR,,2025-08-07 10:11:21,88.8,80-90,80-90|stable,1,,0.9,10,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0870,55.5,deteriorating,unconfirmed,GROUP_0142,,EUR,,2024-09-10 18:41:03,55.5,50-60,50-60|deteriorating,22,Sage 50,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0871,87.1,improving,unconfirmed,GROUP_0021,,EUR,a3,2023-11-08 10:02:49,87.1,80-90,80-90|improving,3,A3 ERP,0.04,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0872,74.5,improving,unconfirmed,GROUP_0236,,EUR,,2026-03-02 13:50:29,74.5,70-80,70-80|improving,17,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0873,82.7,improving,unconfirmed,GROUP_0023,,EUR,sage200,2025-03-17 16:11:58,82.7,80-90,80-90|improving,17,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0874,62.0,deteriorating,confirmed,GROUP_0185,,EUR,businessCentral,2026-02-27 10:49:14,72.0,70-80,70-80|deteriorating,11,,1.0,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0875,78.2,deteriorating,unconfirmed,GROUP_0141,,EUR,businessCentral,2024-05-03 07:36:48,78.2,70-80,70-80|deteriorating,8,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0876,100.0,stable,unconfirmed,GROUP_0189,,EUR,sageX3,2023-12-19 10:10:39,100.0,90-100,90-100|stable,4,Sage X3,0.0,22,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0877,83.1,stable,unconfirmed,GROUP_0127,,EUR,,2025-09-18 08:36:05,83.1,80-90,80-90|stable,8,,1.0,14,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0878,66.3,deteriorating,unconfirmed,GROUP_0147,,EUR,sage200,2026-03-11 12:20:57,66.3,60-70,60-70|deteriorating,3,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0879,60.0,insufficient_data,unconfirmed,GROUP_0108,,EUR,businessCentral,2024-12-09 16:42:17,60.0,60-70,,19,Microsoft Business Central,0.0,1,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0880,,insufficient_data,unconfirmed,GROUP_0218,US,USD,businessCentral,2025-08-21 10:15:51,,,,16,Microsoft Navision,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0881,78.4,improving,confirmed,GROUP_0071,,EUR,,2025-04-30 13:19:32,76.0,70-80,70-80|improving,1,,1.0,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0882,80.0,stable,unconfirmed,GROUP_0101,,EUR,,2024-11-04 15:05:14,80.0,80-90,80-90|stable,18,,0.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0883,60.0,deteriorating,unconfirmed,GROUP_0194,,EUR,netsuite,2022-10-14 10:28:04,60.0,60-70,60-70|deteriorating,7,Netsuite,0.28,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0884,81.4,stable,unconfirmed,GROUP_0222,,EUR,businessCentral,2025-01-16 09:07:44,81.4,80-90,80-90|stable,22,,0.9,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0885,69.7,stable,unconfirmed,GROUP_0158,,EUR,,2023-05-02 09:26:13,69.7,60-70,60-70|stable,21,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0886,82.5,stable,unconfirmed,GROUP_0161,España ,EUR,,2022-02-22 10:48:02,82.5,80-90,80-90|stable,2,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0887,54.0,deteriorating,confirmed,GROUP_0048,,EUR,businessCentral,2026-03-10 16:46:59,64.0,60-70,60-70|deteriorating,10,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0888,84.3,stable,unconfirmed,GROUP_0142,,EUR,,2024-09-10 18:41:28,84.3,80-90,80-90|stable,22,Sage 50,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0889,100.0,stable,unconfirmed,GROUP_0130,NL,EUR,,2025-11-19 15:25:42,100.0,90-100,90-100|stable,9,,0.9,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0890,54.5,deteriorating,confirmed,GROUP_0245,,EUR,r3,2024-04-08 09:38:38,62.7,60-70,60-70|deteriorating,1,SAP R3 / S4,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0891,69.7,improving,unconfirmed,GROUP_0081,,EUR,,2025-09-18 13:45:20,69.7,60-70,60-70|improving,12,,0.92,13,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0892,89.4,improving,unconfirmed,GROUP_0142,,EUR,,2024-09-10 18:47:30,89.4,80-90,80-90|improving,22,Sage 50,0.96,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0893,86.9,improving,confirmed,GROUP_0011,,EUR,,2026-01-20 21:39:06,81.1,80-90,80-90|improving,10,,0.86,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0894,60.3,stable,unconfirmed,GROUP_0172,,EUR,,2025-05-22 14:21:41,60.3,60-70,60-70|stable,21,,0.94,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0895,59.8,stable,unconfirmed,GROUP_0016,ES,EUR,businessOne,2024-01-25 13:06:13,59.8,50-60,50-60|stable,15,SAP Business One,0.96,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0896,80.3,improving,unconfirmed,GROUP_0114,ES,EUR,,2026-07-13 06:15:20,80.3,80-90,80-90|improving,4,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0897,65.6,deteriorating,unconfirmed,GROUP_0081,,EUR,a3,2025-09-09 10:10:36,65.6,60-70,60-70|deteriorating,12,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0898,84.5,deteriorating,unconfirmed,GROUP_0011,,EUR,,2026-01-20 21:34:00,84.5,80-90,80-90|deteriorating,10,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0899,59.7,stable,unconfirmed,GROUP_0093,,EUR,businessCentral,2025-06-06 08:29:32,59.7,50-60,50-60|stable,1,,0.47,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0900,,insufficient_data,unconfirmed,GROUP_0199,,AOA,,2025-09-10 14:49:02,,,,11,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0901,75.2,improving,unconfirmed,GROUP_0017,ES,EUR,,2026-04-07 09:43:39,75.2,70-80,70-80|improving,11,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0902,48.3,deteriorating,unconfirmed,GROUP_0217,,EUR,businessCentral,2025-04-04 08:05:53,48.3,40-50,40-50|deteriorating,22,,0.0,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0903,72.2,deteriorating,unconfirmed,GROUP_0079,,EUR,dynamicsAx,2024-11-28 14:08:10,72.2,70-80,70-80|deteriorating,15,Microsoft Dynamics - AX 2009,0.86,22,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0904,81.5,improving,unconfirmed,GROUP_0129,,EUR,businessCentral,2025-04-21 12:30:29,81.5,80-90,80-90|improving,6,Microsoft Business Central,0.0,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0905,53.7,deteriorating,confirmed,GROUP_0065,,EUR,,2024-10-10 11:02:03,59.4,50-60,50-60|deteriorating,13,Netsuite,0.71,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0906,49.0,deteriorating,unconfirmed,GROUP_0238,ES,EUR,sage200,2026-01-08 14:35:51,49.0,40-50,40-50|deteriorating,4,Sage 200,0.89,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0907,73.3,improving,unconfirmed,GROUP_0022,,EUR,netsuite,2024-07-29 14:27:27,73.3,70-80,70-80|improving,13,Netsuite,0.04,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0908,55.6,stable,unconfirmed,GROUP_0022,,EUR,netsuite,2024-07-29 10:43:02,55.6,50-60,50-60|stable,13,Netsuite,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0909,76.2,stable,unconfirmed,GROUP_0220,,EUR,navision,2024-03-21 16:21:34,76.2,70-80,70-80|stable,6,Microsoft Navision,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0910,57.0,stable,unconfirmed,GROUP_0172,,EUR,,2025-05-22 14:23:51,57.0,50-60,50-60|stable,21,,0.94,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0911,60.0,stable,unconfirmed,GROUP_0172,,EUR,,2025-05-22 14:25:51,60.0,60-70,60-70|stable,21,,0.88,17,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0912,64.3,stable,unconfirmed,GROUP_0185,,EUR,businessCentral,2026-02-27 10:31:13,64.3,60-70,60-70|stable,11,,1.0,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0913,82.9,improving,confirmed,GROUP_0108,ES,EUR,businessCentral,2024-12-09 16:39:31,77.6,70-80,70-80|improving,19,Microsoft Business Central,0.91,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0914,61.0,improving,unconfirmed,GROUP_0244,,EUR,businessCentral,2025-04-04 09:19:16,61.0,60-70,60-70|improving,2,Microsoft Business Central,1.0,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0915,85.3,deteriorating,confirmed,GROUP_0088,,EUR,sageX3,2025-02-20 13:29:44,90.0,90-100,90-100|deteriorating,5,Sage X3,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0916,73.5,insufficient_data,unconfirmed,GROUP_0150,,EUR,,2024-04-24 13:29:20,73.5,70-80,,13,Sage 200,0.0,3,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0917,54.9,deteriorating,unconfirmed,GROUP_0217,,EUR,businessCentral,2025-04-04 08:02:41,54.9,50-60,50-60|deteriorating,22,,0.0,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0918,60.0,deteriorating,unconfirmed,GROUP_0179,,EUR,,2025-10-29 10:08:51,60.0,60-70,60-70|deteriorating,7,,0.0,12,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
